,Test Mean Absolute Error (Lower is better),Architecture,Algorithm
19325,[0.08301733],Avg,GB
19326,[0.0779562],Avg,GB
19327,[0.08170468],Avg,GB
19328,[0.09142629],Avg,GB
19329,[0.07993094],Avg,GB
19330,[0.09040384],Avg,GB
19331,[0.09549346],Avg,GB
19332,[0.08197614],Avg,GB
19333,[0.08526091],Avg,GB
19334,[0.08964542],Avg,GB
19335,[0.08538654],Avg,GB
19336,[0.08358634],Avg,GB
19337,[0.09364212],Avg,GB
19338,[0.08502932],Avg,GB
19339,[0.07882731],Avg,GB
19340,[0.08470609],Avg,GB
19341,[0.09822323],Avg,GB
19342,[0.02366529],Avg,GB
19343,[0.02028983],Avg,GB
19344,[0.01948387],Avg,GB
19345,[0.02222196],Avg,GB
19346,[0.03610355],Avg,GB
19347,[0.02052821],Avg,GB
19348,[0.01767517],Avg,GB
19349,[0.02176002],Avg,GB
19350,[0.02221072],Avg,GB
19351,[0.02074055],Avg,GB
19352,[0.02106829],Avg,GB
19353,[0.02202483],Avg,GB
19354,[0.02083165],Avg,GB
19355,[0.02185154],Avg,GB
19356,[0.02322722],Avg,GB
19357,[0.03434464],Avg,GB
19358,[0.02705801],Avg,GB
19359,[0.01866523],Avg,GB
19360,[0.01932366],Avg,GB
19361,[0.02445105],Avg,GB
19362,[0.04028189],Avg,GB
19363,[0.03312066],Avg,GB
19364,[0.03832722],Avg,GB
19365,[0.04854756],Avg,GB
19366,[0.0318098],Avg,GB
19367,[0.0295108],Avg,GB
19368,[0.03439655],Avg,GB
19369,[0.03328452],Avg,GB
19370,[0.03763265],Avg,GB
19371,[0.04236313],Avg,GB
19372,[0.0353009],Avg,GB
19373,[0.03736337],Avg,GB
19374,[0.03597967],Avg,GB
19375,[0.03166302],Avg,GB
19376,[0.03378977],Avg,GB
19377,[0.03718284],Avg,GB
19378,[0.03480563],Avg,GB
19379,[0.03471255],Avg,GB
19380,[0.03381172],Avg,GB
19381,[0.03089562],Avg,GB
19382,[0.03891528],Avg,GB
19383,[0.04021877],Avg,GB
19384,[0.04513836],Avg,GB
19385,[0.03565251],Avg,GB
19386,[0.03767417],Avg,GB
19387,[0.04004519],Avg,GB
19388,[0.04297643],Avg,GB
19389,[0.03784371],Avg,GB
19390,[0.03816392],Avg,GB
19391,[0.03774532],Avg,GB
19392,[0.03836575],Avg,GB
19393,[0.03576209],Avg,GB
19394,[0.05001905],Avg,GB
19395,[0.03883241],Avg,GB
19396,[0.04469821],Avg,GB
19397,[0.04239319],Avg,GB
19398,[0.03968729],Avg,GB
19399,[0.04172213],Avg,GB
19400,[0.04055214],Avg,GB
19401,[0.03978242],Avg,GB
19402,[0.05741394],Avg,GB
19403,[0.05752038],Avg,GB
19404,[0.05641026],Avg,GB
19405,[0.05755168],Avg,GB
19406,[0.06600544],Avg,GB
19407,[0.05004329],Avg,GB
19408,[0.05654023],Avg,GB
19409,[0.06013605],Avg,GB
19410,[0.06201839],Avg,GB
19411,[0.06140995],Avg,GB
19412,[0.06007699],Avg,GB
19413,[0.05132271],Avg,GB
19414,[0.05453289],Avg,GB
19415,[0.06100317],Avg,GB
19416,[0.05525496],Avg,GB
19417,[0.05889621],Avg,GB
19418,[0.05960022],Avg,GB
19419,[0.06151355],Avg,GB
19420,[0.05663712],Avg,GB
19421,[0.05314866],Avg,GB
19422,[0.05536701],Avg,GB
19423,[0.05624838],Avg,GB
19424,[0.05348204],Avg,GB
19425,[0.05079422],Avg,GB
19426,[0.054345],Avg,GB
19427,[0.05539714],Avg,GB
19428,[0.05685582],Avg,GB
19429,[0.06066187],Avg,GB
19430,[0.05681112],Avg,GB
19431,[0.05987811],Avg,GB
19432,[0.05596409],Avg,GB
19433,[0.05721739],Avg,GB
19434,[0.05537388],Avg,GB
19435,[0.0515209],Avg,GB
19436,[0.05536748],Avg,GB
19437,[0.04875031],Avg,GB
19438,[0.0600756],Avg,GB
19439,[0.04974561],Avg,GB
19440,[0.05379019],Avg,GB
19441,[0.05372809],Avg,GB
19442,[0.0235841],Avg,GB
19443,[0.02616841],Avg,GB
19444,[0.02622389],Avg,GB
19445,[0.02783399],Avg,GB
19446,[0.02271636],Avg,GB
19447,[0.03009425],Avg,GB
19448,[0.02564302],Avg,GB
19449,[0.02726551],Avg,GB
19450,[0.03484539],Avg,GB
19451,[0.02837071],Avg,GB
19452,[0.02641299],Avg,GB
19453,[0.02487017],Avg,GB
19454,[0.02514684],Avg,GB
19455,[0.02872661],Avg,GB
19456,[0.03117294],Avg,GB
19457,[0.03350676],Avg,GB
19458,[0.02865689],Avg,GB
19459,[0.02632136],Avg,GB
19460,[0.02443249],Avg,GB
19461,[0.02484456],Avg,GB
19462,[0.02542858],Avg,GB
19463,[0.02909116],Avg,GB
19464,[0.02431565],Avg,GB
19465,[0.02828571],Avg,GB
19466,[0.02415742],Avg,GB
19467,[0.02102756],Avg,GB
19468,[0.0233889],Avg,GB
19469,[0.03381908],Avg,GB
19470,[0.02446896],Avg,GB
19471,[0.02482233],Avg,GB
19472,[0.02256324],Avg,GB
19473,[0.02659884],Avg,GB
19474,[0.02091934],Avg,GB
19475,[0.02702717],Avg,GB
19476,[0.02191509],Avg,GB
19477,[0.029082],Avg,GB
19478,[0.02297279],Avg,GB
19479,[0.03252572],Avg,GB
19480,[0.02770259],Avg,GB
19481,[0.01965475],Avg,GB
19482,[0.05259548],Avg,GB
19483,[0.05432167],Avg,GB
19484,[0.05411626],Avg,GB
19485,[0.05319683],Avg,GB
19486,[0.05558205],Avg,GB
19487,[0.04887438],Avg,GB
19488,[0.05214153],Avg,GB
19489,[0.05516305],Avg,GB
19490,[0.05100119],Avg,GB
19491,[0.04838255],Avg,GB
19492,[0.05367323],Avg,GB
19493,[0.05401601],Avg,GB
19494,[0.05004846],Avg,GB
19495,[0.04485811],Avg,GB
19496,[0.05814207],Avg,GB
19497,[0.06578537],Avg,GB
19498,[0.04752122],Avg,GB
19499,[0.05719446],Avg,GB
19500,[0.05287131],Avg,GB
19501,[0.05364981],Avg,GB
19502,[0.115122],Avg,GB
19503,[0.1058111],Avg,GB
19504,[0.11386034],Avg,GB
19505,[0.10532692],Avg,GB
19506,[0.09665628],Avg,GB
19507,[0.09873545],Avg,GB
19508,[0.10982357],Avg,GB
19509,[0.10007289],Avg,GB
19510,[0.10908429],Avg,GB
19511,[0.11197327],Avg,GB
19512,[0.10402216],Avg,GB
19513,[0.10255418],Avg,GB
19514,[0.09967346],Avg,GB
19515,[0.09997404],Avg,GB
19516,[0.10220571],Avg,GB
19517,[0.0947949],Avg,GB
19518,[0.12221191],Avg,GB
19519,[0.10572557],Avg,GB
19520,[0.10547803],Avg,GB
19521,[0.10538113],Avg,GB
19522,[0.3182918],Avg,GB
19523,[0.31544745],Avg,GB
19524,[0.3340721],Avg,GB
19525,[0.31060078],Avg,GB
19526,[0.35341161],Avg,GB
19527,[0.31972755],Avg,GB
19528,[0.3690126],Avg,GB
19529,[0.34270752],Avg,GB
19530,[0.31537263],Avg,GB
19531,[0.35142008],Avg,GB
19532,[0.30750389],Avg,GB
19533,[0.33929879],Avg,GB
19534,[0.3211942],Avg,GB
19535,[0.32580975],Avg,GB
19536,[0.32450347],Avg,GB
19537,[0.32984864],Avg,GB
19538,[0.30630528],Avg,GB
19539,[0.33457411],Avg,GB
19540,[0.35789134],Avg,GB
19541,[0.33863959],Avg,GB
19542,[0.33370426],Avg,GB
19543,[0.31456933],Avg,GB
19544,[0.34547203],Avg,GB
19545,[0.34757933],Avg,GB
19546,[0.36524766],Avg,GB
19547,[0.33210294],Avg,GB
19548,[0.33682181],Avg,GB
19549,[0.31465164],Avg,GB
19550,[0.33114098],Avg,GB
19551,[0.33417389],Avg,GB
19552,[0.36078299],Avg,GB
19553,[0.30379652],Avg,GB
19554,[0.29631658],Avg,GB
19555,[0.34682397],Avg,GB
19556,[0.30998792],Avg,GB
19557,[0.34112427],Avg,GB
19558,[0.32719748],Avg,GB
19559,[0.32503669],Avg,GB
19560,[0.31554107],Avg,GB
19561,[0.30014541],Avg,GB
19562,[0.33557728],Avg,GB
19563,[0.324062],Avg,GB
19564,[0.30778843],Avg,GB
19565,[0.31560588],Avg,GB
19566,[0.3099923],Avg,GB
19567,[0.33771071],Avg,GB
19568,[0.33319247],Avg,GB
19569,[0.33448165],Avg,GB
19570,[0.31524467],Avg,GB
19571,[0.34549817],Avg,GB
19572,[0.31295023],Avg,GB
19573,[0.32153666],Avg,GB
19574,[0.31896001],Avg,GB
19575,[0.35104135],Avg,GB
19576,[0.31201375],Avg,GB
19577,[0.33702486],Avg,GB
19578,[0.33707205],Avg,GB
19579,[0.34570784],Avg,GB
19580,[0.31896145],Avg,GB
19581,[0.34537054],Avg,GB
19582,[0.31290338],Avg,GB
19583,[0.32075628],Avg,GB
19584,[0.32703921],Avg,GB
19585,[0.35418533],Avg,GB
19586,[0.29647473],Avg,GB
19587,[0.29899471],Avg,GB
19588,[0.33290404],Avg,GB
19589,[0.32125169],Avg,GB
19590,[0.30272359],Avg,GB
19591,[0.32799067],Avg,GB
19592,[0.31499347],Avg,GB
19593,[0.30738286],Avg,GB
19594,[0.32357939],Avg,GB
19595,[0.33958769],Avg,GB
19596,[0.32627746],Avg,GB
19597,[0.33108065],Avg,GB
19598,[0.33045455],Avg,GB
19599,[0.31021213],Avg,GB
19600,[0.33467942],Avg,GB
19601,[0.32225478],Avg,GB
19602,[0.42691607],Avg,LR
19603,[0.36251495],Avg,LR
19604,[0.58759777],Avg,LR
19605,[0.63090656],Avg,LR
19606,[0.83953971],Avg,LR
19607,[0.69307274],Avg,LR
19608,[0.79251506],Avg,LR
19609,[4.51707825],Avg,LR
19610,[0.5347431],Avg,LR
19611,[0.4935318],Avg,LR
19612,[0.6505375],Avg,LR
19613,[0.64967526],Avg,LR
19614,[0.65131203],Avg,LR
19615,[0.8470743],Avg,LR
19616,[0.20086091],Avg,LR
19617,[0.75994795],Avg,LR
19618,[0.66946661],Avg,LR
19619,[1.98035509],Avg,LR
19620,[0.84229301],Avg,LR
19621,[0.77656119],Avg,LR
19622,[0.15991244],Avg,LR
19623,[0.12776799],Avg,LR
19624,[0.08547259],Avg,LR
19625,[0.21588828],Avg,LR
19626,[0.23007697],Avg,LR
19627,[0.12755912],Avg,LR
19628,[0.09771765],Avg,LR
19629,[0.11659595],Avg,LR
19630,[0.2508063],Avg,LR
19631,[0.11832702],Avg,LR
19632,[0.14164014],Avg,LR
19633,[0.13845595],Avg,LR
19634,[0.11440803],Avg,LR
19635,[0.06570251],Avg,LR
19636,[0.0822929],Avg,LR
19637,[0.28931532],Avg,LR
19638,[0.27140344],Avg,LR
19639,[0.12508416],Avg,LR
19640,[0.19042518],Avg,LR
19641,[0.16797767],Avg,LR
19642,[0.12584558],Avg,LR
19643,[0.30425794],Avg,LR
19644,[0.25778522],Avg,LR
19645,[0.19791424],Avg,LR
19646,[0.1312783],Avg,LR
19647,[0.27624632],Avg,LR
19648,[0.23263852],Avg,LR
19649,[0.13524294],Avg,LR
19650,[0.14438043],Avg,LR
19651,[0.2983627],Avg,LR
19652,[0.22408938],Avg,LR
19653,[0.28634668],Avg,LR
19654,[0.30067121],Avg,LR
19655,[0.20802725],Avg,LR
19656,[0.168275],Avg,LR
19657,[0.30417214],Avg,LR
19658,[0.20970429],Avg,LR
19659,[0.18218174],Avg,LR
19660,[0.11450113],Avg,LR
19661,[0.30286945],Avg,LR
19662,[0.58719012],Avg,LR
19663,[0.57376528],Avg,LR
19664,[0.59789398],Avg,LR
19665,[0.70578865],Avg,LR
19666,[0.5796914],Avg,LR
19667,[0.56830522],Avg,LR
19668,[0.66773166],Avg,LR
19669,[0.68855754],Avg,LR
19670,[0.66695137],Avg,LR
19671,[1.36881047],Avg,LR
19672,[0.65134457],Avg,LR
19673,[0.63749012],Avg,LR
19674,[0.58357738],Avg,LR
19675,[0.65134457],Avg,LR
19676,[0.68621185],Avg,LR
19677,[0.57382908],Avg,LR
19678,[0.67487334],Avg,LR
19679,[0.7124355],Avg,LR
19680,[0.68253106],Avg,LR
19681,[0.60251091],Avg,LR
19682,[0.53722911],Avg,LR
19683,[0.55406977],Avg,LR
19684,[0.5623282],Avg,LR
19685,[0.64308484],Avg,LR
19686,[0.61535722],Avg,LR
19687,[0.61567796],Avg,LR
19688,[0.63569666],Avg,LR
19689,[0.54896018],Avg,LR
19690,[0.79114315],Avg,LR
19691,[0.70204033],Avg,LR
19692,[0.74045394],Avg,LR
19693,[0.50362007],Avg,LR
19694,[0.72454704],Avg,LR
19695,[0.62792305],Avg,LR
19696,[0.47667232],Avg,LR
19697,[0.48608174],Avg,LR
19698,[0.68289616],Avg,LR
19699,[0.68024169],Avg,LR
19700,[0.75086543],Avg,LR
19701,[0.59345434],Avg,LR
19702,[0.59776996],Avg,LR
19703,[0.81334589],Avg,LR
19704,[0.57448337],Avg,LR
19705,[0.70336967],Avg,LR
19706,[0.48127186],Avg,LR
19707,[0.6692965],Avg,LR
19708,[0.56745559],Avg,LR
19709,[0.47232748],Avg,LR
19710,[0.68831346],Avg,LR
19711,[0.6157263],Avg,LR
19712,[0.64604919],Avg,LR
19713,[0.67804711],Avg,LR
19714,[0.6525858],Avg,LR
19715,[0.73474783],Avg,LR
19716,[0.67438333],Avg,LR
19717,[0.51952959],Avg,LR
19718,[0.67073725],Avg,LR
19719,[0.80653688],Avg,LR
19720,[1.14004749],Avg,LR
19721,[0.57866806],Avg,LR
19722,[0.85390605],Avg,LR
19723,[0.56572043],Avg,LR
19724,[0.51106511],Avg,LR
19725,[0.67099859],Avg,LR
19726,[0.60352374],Avg,LR
19727,[0.5420792],Avg,LR
19728,[0.48882009],Avg,LR
19729,[0.72449505],Avg,LR
19730,[0.67187225],Avg,LR
19731,[0.66011916],Avg,LR
19732,[0.68291233],Avg,LR
19733,[0.51018832],Avg,LR
19734,[0.82450025],Avg,LR
19735,[0.78354509],Avg,LR
19736,[0.71123515],Avg,LR
19737,[0.9429804],Avg,LR
19738,[0.80448882],Avg,LR
19739,[0.65866293],Avg,LR
19740,[0.66467621],Avg,LR
19741,[0.63757908],Avg,LR
19742,[0.72006624],Avg,LR
19743,[0.76575241],Avg,LR
19744,[0.81207938],Avg,LR
19745,[0.6134367],Avg,LR
19746,[0.804031],Avg,LR
19747,[0.73435575],Avg,LR
19748,[0.64083783],Avg,LR
19749,[0.88569468],Avg,LR
19750,[0.75868774],Avg,LR
19751,[0.80832301],Avg,LR
19752,[0.60455846],Avg,LR
19753,[0.65328527],Avg,LR
19754,[0.82523441],Avg,LR
19755,[0.59380237],Avg,LR
19756,[0.89252911],Avg,LR
19757,[0.81570073],Avg,LR
19758,[0.54635142],Avg,LR
19759,[0.61623564],Avg,LR
19760,[1.4658317],Avg,LR
19761,[0.73567695],Avg,LR
19762,[0.4923649],Avg,LR
19763,[0.52544142],Avg,LR
19764,[0.54943366],Avg,LR
19765,[1.19495637],Avg,LR
19766,[1.22735141],Avg,LR
19767,[0.65217583],Avg,LR
19768,[0.4804306],Avg,LR
19769,[0.70936421],Avg,LR
19770,[0.74229175],Avg,LR
19771,[0.74161086],Avg,LR
19772,[0.67105495],Avg,LR
19773,[0.54782168],Avg,LR
19774,[0.44321035],Avg,LR
19775,[0.52623447],Avg,LR
19776,[0.55353353],Avg,LR
19777,[0.71712901],Avg,LR
19778,[0.49238569],Avg,LR
19779,[0.51333159],Avg,LR
19780,[0.53604472],Avg,LR
19781,[0.69726166],Avg,LR
19782,[0.76215906],Avg,LR
19783,[0.63859697],Avg,LR
19784,[0.6835381],Avg,LR
19785,[0.64882278],Avg,LR
19786,[0.67238952],Avg,LR
19787,[0.70526601],Avg,LR
19788,[0.77245218],Avg,LR
19789,[0.9804],Avg,LR
19790,[0.72413629],Avg,LR
19791,[0.66535781],Avg,LR
19792,[0.67695215],Avg,LR
19793,[0.56315816],Avg,LR
19794,[0.79607516],Avg,LR
19795,[0.62283758],Avg,LR
19796,[0.7935801],Avg,LR
19797,[0.62550708],Avg,LR
19798,[0.74355659],Avg,LR
19799,[1.23471284],Avg,LR
19800,[0.69655139],Avg,LR
19801,[0.68965255],Avg,LR
19802,[0.71624973],Avg,LR
19803,[0.74198433],Avg,LR
19804,[0.5671586],Avg,LR
19805,[0.83720673],Avg,LR
19806,[0.62134166],Avg,LR
19807,[0.59551424],Avg,LR
19808,[0.56510869],Avg,LR
19809,[0.74791072],Avg,LR
19810,[0.81789489],Avg,LR
19811,[0.74212175],Avg,LR
19812,[0.7373078],Avg,LR
19813,[0.77602487],Avg,LR
19814,[0.53960812],Avg,LR
19815,[0.78555957],Avg,LR
19816,[0.79518354],Avg,LR
19817,[0.6835924],Avg,LR
19818,[0.77406021],Avg,LR
19819,[0.81570773],Avg,LR
19820,[0.79656182],Avg,LR
19821,[0.74346046],Avg,LR
19822,[0.68005261],Avg,LR
19823,[0.74413713],Avg,LR
19824,[0.66163251],Avg,LR
19825,[0.62941858],Avg,LR
19826,[0.54678551],Avg,LR
19827,[0.71411246],Avg,LR
19828,[0.72361033],Avg,LR
19829,[0.60969419],Avg,LR
19830,[0.74722095],Avg,LR
19831,[0.62545377],Avg,LR
19832,[0.60293957],Avg,LR
19833,[0.72186539],Avg,LR
19834,[0.69041301],Avg,LR
19835,[0.75104696],Avg,LR
19836,[0.50262496],Avg,LR
19837,[0.64036059],Avg,LR
19838,[0.57917238],Avg,LR
19839,[0.60624836],Avg,LR
19840,[0.60197501],Avg,LR
19841,[0.54905479],Avg,LR
19842,[0.67691057],Avg,LR
19843,[0.57839246],Avg,LR
19844,[0.4340327],Avg,LR
19845,[0.58126164],Avg,LR
19846,[0.74984398],Avg,LR
19847,[0.74439736],Avg,LR
19848,[0.64237359],Avg,LR
19849,[0.69751429],Avg,LR
19850,[0.77286518],Avg,LR
19851,[0.55028351],Avg,LR
19852,[0.76351309],Avg,LR
19853,[0.59089762],Avg,LR
19854,[0.39286795],Avg,LR
19855,[0.50241146],Avg,LR
19856,[0.5183278],Avg,LR
19857,[0.74629838],Avg,LR
19858,[0.62370996],Avg,LR
19859,[0.69578756],Avg,LR
19860,[0.60560026],Avg,LR
19861,[0.68374366],Avg,LR
19862,[0.70525422],Avg,LR
19863,[0.69287818],Avg,LR
19864,[0.48232996],Avg,LR
19865,[0.4005608],Avg,LR
19866,[0.57587302],Avg,LR
19867,[0.58885326],Avg,LR
19868,[0.53316166],Avg,LR
19869,[0.46949288],Avg,LR
19870,[0.54959118],Avg,LR
19871,[0.60734971],Avg,LR
19872,[0.48232996],Avg,LR
19873,[0.68984524],Avg,LR
19874,[0.67876455],Avg,LR
19875,[0.76134814],Avg,LR
19876,[0.54210502],Avg,LR
19877,[0.5007176],Avg,LR
19878,[0.60801856],Avg,LR
19879,[0.72137995],Avg,LR
19880,[0.58896137],Avg,LR
19881,[0.87736459],Avg,LR
19882,[0.53119162],Avg,LR
19883,[0.56484596],Avg,LR
19884,[1.26966262],Avg,LR
19885,[0.47391754],Avg,LR
19886,[0.7660513],Avg,LR
19887,[0.65646566],Avg,LR
19888,[0.57040665],Avg,LR
19889,[0.75638726],Avg,LR
19890,[0.53380878],Avg,LR
19891,[0.63332656],Avg,LR
19892,[0.67725411],Avg,LR
19893,[0.5855695],Avg,LR
19894,[0.68909282],Avg,LR
19895,[0.54198435],Avg,LR
19896,[0.59264861],Avg,LR
19897,[0.58908579],Avg,LR
19898,[0.58916122],Avg,LR
19899,[0.52131935],Avg,LR
19900,[0.62167828],Avg,LR
19901,[0.63301235],Avg,LR
19902,[0.56654345],Avg,LR
19903,[0.75144146],Avg,LR
19904,[0.54450639],Avg,LR
19905,[0.4996873],Avg,LR
19906,[0.57279496],Avg,LR
19907,[0.65716945],Avg,LR
19908,[0.73657547],Avg,LR
19909,[1.21657416],Avg,LR
19910,[0.78685727],Avg,LR
19911,[0.68545719],Avg,LR
19912,[0.71769751],Avg,LR
19913,[0.5559681],Avg,LR
19914,[0.69147993],Avg,LR
19915,[0.72341911],Avg,LR
19916,[0.6168745],Avg,LR
19917,[0.61980948],Avg,LR
19918,[1.31411015],Avg,LR
19919,[0.6535697],Avg,LR
19920,[0.72971861],Avg,LR
19921,[0.64133348],Avg,LR
19922,[0.69824256],Avg,LR
19923,[0.52920825],Avg,LR
19924,[0.50432116],Avg,LR
19925,[0.61002282],Avg,LR
19926,[0.7260459],Avg,LR
19927,[0.7537294],Avg,LR
19928,[0.55240801],Avg,LR
19929,[0.63829221],Avg,LR
19930,[0.66891954],Avg,LR
19931,[0.56211258],Avg,LR
19932,[0.54279763],Avg,LR
19933,[0.652388],Avg,LR
19934,[0.61856758],Avg,LR
19935,[0.76185173],Avg,LR
19936,[0.81016349],Avg,LR
19937,[0.89250974],Avg,LR
19938,[0.65877973],Avg,LR
19939,[0.49801638],Avg,LR
19940,[0.63319459],Avg,LR
19941,[0.89978092],Avg,LR
19942,[0.66119205],Avg,LR
19943,[0.94996731],Avg,LR
19944,[0.61383807],Avg,LR
19945,[0.6179598],Avg,LR
19946,[0.69133111],Avg,LR
19947,[0.74310714],Avg,LR
19948,[0.59231435],Avg,LR
19949,[0.67489444],Avg,LR
19950,[0.77831496],Avg,LR
19951,[0.64797351],Avg,LR
19952,[0.58402786],Avg,LR
19953,[0.60878511],Avg,LR
19954,[0.62985442],Avg,LR
19955,[0.66844995],Avg,LR
19956,[0.65760545],Avg,LR
19957,[0.59012048],Avg,LR
19958,[0.68072099],Avg,LR
19959,[0.69068101],Avg,LR
19960,[0.67780028],Avg,LR
19961,[0.64680087],Avg,LR
19962,[0.64351499],Avg,LR
19963,[0.73287446],Avg,LR
19964,[0.67366424],Avg,LR
19965,[0.59136075],Avg,LR
19966,[0.61401255],Avg,LR
19967,[0.60172633],Avg,LR
19968,[0.71623148],Avg,LR
19969,[0.58877201],Avg,LR
19970,[0.73723809],Avg,LR
19971,[0.66037194],Avg,LR
19972,[0.56631873],Avg,LR
19973,[0.58326382],Avg,LR
19974,[0.73943392],Avg,LR
19975,[0.79065962],Avg,LR
19976,[0.7445387],Avg,LR
19977,[0.60561971],Avg,LR
19978,[0.55931584],Avg,LR
19979,[0.54445267],Avg,LR
19980,[1.09351855],Avg,LR
19981,[0.8691032],Avg,LR
19982,[0.68937124],Avg,LR
19983,[0.71663001],Avg,LR
19984,[0.65240825],Avg,LR
19985,[0.62455127],Avg,LR
19986,[0.73045522],Avg,LR
19987,[0.73035393],Avg,LR
19988,[0.65801678],Avg,LR
19989,[0.84315632],Avg,LR
19990,[0.63747068],Avg,LR
19991,[0.64900613],Avg,LR
19992,[0.72255393],Avg,LR
19993,[0.63533707],Avg,LR
19994,[0.72686752],Avg,LR
19995,[0.67189186],Avg,LR
19996,[0.59777777],Avg,LR
19997,[0.657667],Avg,LR
19998,[0.57938723],Avg,LR
19999,[0.73076287],Avg,LR
20000,[0.58137306],Avg,LR
20001,[0.65178496],Avg,LR
20002,[0.72453149],Avg,LR
20003,[0.70519995],Avg,LR
20004,[0.54494536],Avg,LR
20005,[1.14312323],Avg,LR
20006,[0.94778008],Avg,LR
20007,[1.0861724],Avg,LR
20008,[0.69074808],Avg,LR
20009,[0.85437005],Avg,LR
20010,[0.60112201],Avg,LR
20011,[0.70523221],Avg,LR
20012,[0.62315626],Avg,LR
20013,[0.71547182],Avg,LR
20014,[0.58646659],Avg,LR
20015,[0.59077127],Avg,LR
20016,[0.6940586],Avg,LR
20017,[0.90231681],Avg,LR
20018,[0.59727255],Avg,LR
20019,[0.64866844],Avg,LR
20020,[0.67865482],Avg,LR
20021,[0.86437105],Avg,LR
20022,[0.90205797],Avg,LR
20023,[0.6610299],Avg,LR
20024,[0.75397956],Avg,LR
20025,[0.63958311],Avg,LR
20026,[0.64151885],Avg,LR
20027,[0.70308904],Avg,LR
20028,[0.63595437],Avg,LR
20029,[0.80378201],Avg,LR
20030,[0.62507826],Avg,LR
20031,[1.0973327],Avg,LR
20032,[0.67983657],Avg,LR
20033,[0.6560588],Avg,LR
20034,[0.84185482],Avg,LR
20035,[0.61684336],Avg,LR
20036,[0.57732308],Avg,LR
20037,[0.53092545],Avg,LR
20038,[0.72331329],Avg,LR
20039,[0.73841954],Avg,LR
20040,[0.53722807],Avg,LR
20041,[0.70552137],Avg,LR
20042,[0.72355613],Avg,LR
20043,[0.80804461],Avg,LR
20044,[0.7271787],Avg,LR
20045,[0.64414325],Avg,LR
20046,[0.63756897],Avg,LR
20047,[0.70831642],Avg,LR
20048,[0.66563057],Avg,LR
20049,[0.65271954],Avg,LR
20050,[0.62502372],Avg,LR
20051,[0.71024047],Avg,LR
20052,[0.56311458],Avg,LR
20053,[0.54698344],Avg,LR
20054,[0.67171708],Avg,LR
20055,[0.78879887],Avg,LR
20056,[0.69469258],Avg,LR
20057,[0.52621426],Avg,LR
20058,[0.58784318],Avg,LR
20059,[0.65633788],Avg,LR
20060,[0.72918977],Avg,LR
20061,[0.76197074],Avg,LR
20062,[0.51062093],Avg,LR
20063,[0.58283941],Avg,LR
20064,[0.32265997],Avg,LR
20065,[0.4442834],Avg,LR
20066,[0.5698976],Avg,LR
20067,[0.48149238],Avg,LR
20068,[0.52858517],Avg,LR
20069,[0.5448218],Avg,LR
20070,[0.65832385],Avg,LR
20071,[0.52365946],Avg,LR
20072,[0.51419948],Avg,LR
20073,[0.37929084],Avg,LR
20074,[0.60653876],Avg,LR
20075,[0.4406694],Avg,LR
20076,[0.68073967],Avg,LR
20077,[0.74254284],Avg,LR
20078,[0.80684458],Avg,LR
20079,[0.56307385],Avg,LR
20080,[0.5832642],Avg,LR
20081,[0.74686375],Avg,LR
20082,[0.49336472],Avg,LR
20083,[0.80600699],Avg,LR
20084,[0.57313982],Avg,LR
20085,[0.46202142],Avg,LR
20086,[0.65062433],Avg,LR
20087,[0.6794991],Avg,LR
20088,[0.61909396],Avg,LR
20089,[0.82339458],Avg,LR
20090,[0.73154953],Avg,LR
20091,[0.64532303],Avg,LR
20092,[0.45023228],Avg,LR
20093,[0.64991413],Avg,LR
20094,[0.75802477],Avg,LR
20095,[0.46743303],Avg,LR
20096,[0.49884639],Avg,LR
20097,[0.7716329],Avg,LR
20098,[0.63052713],Avg,LR
20099,[0.67780757],Avg,LR
20100,[0.89976513],Avg,LR
20101,[0.62736867],Avg,LR
20102,[0.75484439],Avg,LR
20103,[0.59670696],Avg,LR
20104,[0.74463672],Avg,LR
20105,[0.49475084],Avg,LR
20106,[2.46996363],Avg,LR
20107,[0.68101567],Avg,LR
20108,[0.61570874],Avg,LR
20109,[0.47078535],Avg,LR
20110,[0.97799175],Avg,LR
20111,[0.73955929],Avg,LR
20112,[0.47230951],Avg,LR
20113,[0.48738831],Avg,LR
20114,[0.65851757],Avg,LR
20115,[0.38872368],Avg,LR
20116,[0.55530821],Avg,LR
20117,[0.69569623],Avg,LR
20118,[0.71774691],Avg,LR
20119,[0.4906735],Avg,LR
20120,[0.34974637],Avg,LR
20121,[0.42792187],Avg,LR
20122,[0.43614233],Avg,LR
20123,[0.45472558],Avg,LR
20124,[0.72685173],Avg,LR
20125,[0.60601193],Avg,LR
20126,[0.73640331],Avg,LR
20127,[0.41607768],Avg,LR
20128,[0.69819719],Avg,LR
20129,[0.46884712],Avg,LR
20130,[0.73001775],Avg,LR
20131,[0.29963232],Avg,LR
20132,[0.49403461],Avg,LR
20133,[0.73909789],Avg,LR
20134,[0.44329092],Avg,LR
20135,[0.55317714],Avg,LR
20136,[0.41524482],Avg,LR
20137,[0.42735865],Avg,LR
20138,[0.75507971],Avg,LR
20139,[0.5258009],Avg,LR
20140,[0.6297028],Avg,LR
20141,[0.58296615],Avg,LR
20142,[0.39819804],Avg,LR
20143,[0.39613058],Avg,LR
20144,[0.38792691],Avg,LR
20145,[0.38796771],Avg,LR
20146,[0.40070414],Avg,LR
